,doc,entity,position,type
38225,19960910_44927.txt,1996-09-10,1;,TIME
38226,19960910_44947.txt,1996-09-10,1;,TIME
38227,19960910_44968.txt,1996-09-10,1;,TIME
38228,19960910_44987.txt,1996-09-10,1;,TIME
38229,19960910_44988.txt,1996-09-10,1;,TIME
38230,19960910_45009.txt,1996-09-10,1;,TIME
38231,19960910_45029.txt,1996-09-10,1;,TIME
38232,19960910_45049.txt,1996-09-10,1;,TIME
38233,19960910_45069.txt,1996-09-10,1;,TIME
38234,19960910_45089.txt,1996-09-10,1;,TIME
38235,19960910_45109.txt,1996-09-10,1;,TIME
38236,19960910_45129.txt,1996-09-10,1;,TIME
38237,19960910_45149.txt,1996-09-10,1;,TIME
38238,19960910_45169.txt,1996-09-10,1;,TIME
38239,19960910_45189.txt,1996-09-10,1;,TIME
38240,19960910_45209.txt,1996-09-10,1;,TIME
38241,19960910_45229.txt,1996-09-10,1;,TIME
38242,19960910_45249.txt,1996-09-10,1;,TIME
38243,19960910_45269.txt,1996-09-10,1;,TIME
38244,19960829_21718.txt,1996-09-11,1893;,TIME
38245,19960902_28168.txt,1996-09-11,416;,TIME
38246,19960904_31702.txt,1996-09-11,1177;1193;,TIME
38247,19960911_45297.txt,1996-09-11,1;,TIME
38248,19960911_45317.txt,1996-09-11,1;,TIME
38249,19960911_45337.txt,1996-09-11,1;,TIME
38250,19960911_45357.txt,1996-09-11,1;,TIME
38251,19960911_45377.txt,1996-09-11,1;,TIME
38252,19960911_45397.txt,1996-09-11,1;,TIME
38253,19960911_45417.txt,1996-09-11,1;,TIME
38254,19960911_45436.txt,1996-09-11,1;,TIME
38255,19960911_45456.txt,1996-09-11,1;,TIME
38256,19960911_45476.txt,1996-09-11,1;,TIME
38257,19960911_45495.txt,1996-09-11,1;,TIME
38258,19960911_45515.txt,1996-09-11,1;,TIME
38259,19960911_45535.txt,1996-09-11,1;,TIME
38260,19960911_45556.txt,1996-09-11,1;,TIME
38261,19960911_45575.txt,1996-09-11,1;,TIME
38262,19960911_45595.txt,1996-09-11,1;,TIME
38263,19960911_45615.txt,1996-09-11,1;,TIME
38264,19960911_45635.txt,1996-09-11,1;,TIME
38265,19960911_45654.txt,1996-09-11,1;,TIME
38266,19960911_45674.txt,1996-09-11,1;,TIME
38267,19960911_45694.txt,1996-09-11,1;,TIME
38268,19960911_45714.txt,1996-09-11,1;,TIME
38269,19960911_45734.txt,1996-09-11,1;,TIME
38270,19960911_45754.txt,1996-09-11,1;,TIME
38271,19960911_45774.txt,1996-09-11,1;,TIME
38272,19960911_45793.txt,1996-09-11,1;,TIME
38273,19960911_45813.txt,1996-09-11,1;,TIME
38274,19960911_45833.txt,1996-09-11,1;,TIME
38275,19960911_45854.txt,1996-09-11,1;,TIME
38276,19960911_45873.txt,1996-09-11,1;,TIME
38277,19960911_45893.txt,1996-09-11,1;,TIME
38278,19960911_45913.txt,1996-09-11,1;,TIME
38279,19960911_45932.txt,1996-09-11,1;,TIME
38280,19960911_45952.txt,1996-09-11,1;,TIME
38281,19960911_45972.txt,1996-09-11,1;,TIME
38282,19960911_45992.txt,1996-09-11,1;,TIME
38283,19960911_46011.txt,1996-09-11,1;,TIME
38284,19960911_46032.txt,1996-09-11,1;,TIME
38285,19960911_46052.txt,1996-09-11,1;,TIME
38286,19960911_46072.txt,1996-09-11,1;,TIME
38287,19960911_46091.txt,1996-09-11,1;,TIME
38288,19960911_46111.txt,1996-09-11,1;,TIME
38289,19960911_46131.txt,1996-09-11,1;,TIME
38290,19960911_46149.txt,1996-09-11,1;,TIME
38291,19960911_46150.txt,1996-09-11,1;,TIME
38292,19960911_46170.txt,1996-09-11,1;,TIME
38293,19960911_46190.txt,1996-09-11,1;,TIME
38294,19960911_46210.txt,1996-09-11,1;,TIME
38295,19960911_46231.txt,1996-09-11,1;,TIME
38296,19960911_46251.txt,1996-09-11,1;,TIME
38297,19960911_46271.txt,1996-09-11,1;,TIME
38298,19960911_46292.txt,1996-09-11,1;,TIME
38299,19960911_46311.txt,1996-09-11,1;,TIME
38300,19960911_46331.txt,1996-09-11,1;,TIME
38301,19960911_46351.txt,1996-09-11,1;,TIME
38302,19960911_46370.txt,1996-09-11,1;,TIME
38303,19960911_46390.txt,1996-09-11,1;,TIME
38304,19960911_46410.txt,1996-09-11,1;,TIME
38305,19960911_46430.txt,1996-09-11,1;,TIME
38306,19960911_46449.txt,1996-09-11,1;,TIME
38307,19960911_46469.txt,1996-09-11,1;1441;,TIME
38308,19960911_46489.txt,1996-09-11,1;,TIME
38309,19960911_46510.txt,1996-09-11,1;,TIME
38310,19960911_46529.txt,1996-09-11,1;,TIME
38311,19960911_46549.txt,1996-09-11,1;,TIME
38312,19960911_46569.txt,1996-09-11,1;,TIME
38313,19960911_46588.txt,1996-09-11,1;,TIME
38314,19960911_46609.txt,1996-09-11,1;,TIME
38315,19960911_46629.txt,1996-09-11,1;,TIME
38316,19960911_46649.txt,1996-09-11,1;,TIME
38317,19960911_46668.txt,1996-09-11,1;,TIME
38318,19960911_46688.txt,1996-09-11,1;,TIME
38319,19960911_46708.txt,1996-09-11,1;,TIME
38320,19960911_46727.txt,1996-09-11,1;,TIME
38321,19960911_46728.txt,1996-09-11,1;,TIME
38322,19960911_46748.txt,1996-09-11,1;,TIME
38323,19960911_46768.txt,1996-09-11,1;,TIME
38324,19960911_46788.txt,1996-09-11,1;,TIME
38325,19960911_46808.txt,1996-09-11,1;,TIME
38326,19960911_46828.txt,1996-09-11,1;,TIME
38327,19960911_46850.txt,1996-09-11,1;,TIME
38328,19960911_46870.txt,1996-09-11,1;,TIME
38329,19960911_46871.txt,1996-09-11,1;,TIME
38330,19960911_46891.txt,1996-09-11,1;,TIME
38331,19960911_46912.txt,1996-09-11,1;,TIME
38332,19960911_46932.txt,1996-09-11,1;,TIME
38333,19960911_46952.txt,1996-09-11,1;,TIME
38334,19960911_46972.txt,1996-09-11,1;,TIME
38335,19960911_46993.txt,1996-09-11,1;,TIME
38336,19960911_47014.txt,1996-09-11,1;,TIME
38337,19960911_47035.txt,1996-09-11,1;,TIME
38338,19960911_47059.txt,1996-09-11,1;,TIME
38339,19960911_47081.txt,1996-09-11,1;,TIME
38340,19960911_47102.txt,1996-09-11,1;,TIME
38341,19960911_47126.txt,1996-09-11,1;,TIME
38342,19960911_47146.txt,1996-09-11,1;,TIME
38343,19960911_47167.txt,1996-09-11,1;,TIME
38344,19960911_47186.txt,1996-09-11,1;,TIME
38345,19960911_47187.txt,1996-09-11,1;,TIME
38346,19960911_47207.txt,1996-09-11,1;,TIME
38347,19960911_47227.txt,1996-09-11,1;,TIME
38348,19960911_47247.txt,1996-09-11,1;,TIME
38349,19960911_47267.txt,1996-09-11,1;,TIME
38350,19960911_47287.txt,1996-09-11,1;,TIME
38351,19960911_47307.txt,1996-09-11,1;,TIME
38352,19960911_47327.txt,1996-09-11,1;,TIME
38353,19960911_47347.txt,1996-09-11,1;,TIME
38354,19960911_47367.txt,1996-09-11,1;,TIME
38355,19960911_47387.txt,1996-09-11,1;,TIME
38356,19960911_47407.txt,1996-09-11,1;,TIME
38357,19960911_47428.txt,1996-09-11,1;,TIME
38358,19960911_47448.txt,1996-09-11,1;,TIME
38359,19960911_47468.txt,1996-09-11,1;,TIME
38360,19960911_47488.txt,1996-09-11,1;,TIME
38361,19960911_47509.txt,1996-09-11,1;,TIME
38362,19960911_47529.txt,1996-09-11,1;,TIME
38363,19960911_47549.txt,1996-09-11,1;,TIME
38364,19960911_47569.txt,1996-09-11,1;,TIME
38365,19960911_47589.txt,1996-09-11,1;,TIME
38366,19960911_47609.txt,1996-09-11,1;,TIME
38367,19960911_47629.txt,1996-09-11,1;,TIME
38368,19960911_47649.txt,1996-09-11,1;,TIME
38369,19960911_47669.txt,1996-09-11,1;,TIME
38370,19960911_47689.txt,1996-09-11,1;,TIME
38371,19960911_47709.txt,1996-09-11,1;,TIME
38372,19960911_47729.txt,1996-09-11,1;,TIME
38373,19960911_47749.txt,1996-09-11,1;,TIME
38374,19960911_47769.txt,1996-09-11,1;,TIME
38375,19960911_47789.txt,1996-09-11,1;,TIME
38376,19960911_47809.txt,1996-09-11,1;,TIME
38377,19960911_47829.txt,1996-09-11,1;,TIME
38378,19960911_47849.txt,1996-09-11,1;,TIME
38379,19960911_47869.txt,1996-09-11,1;,TIME
38380,19960911_47890.txt,1996-09-11,1;,TIME
38381,19960911_47910.txt,1996-09-11,1;,TIME
38382,19960911_47930.txt,1996-09-11,1;,TIME
38383,19960911_47950.txt,1996-09-11,1;,TIME
38384,19960911_47970.txt,1996-09-11,1;,TIME
38385,19960911_47990.txt,1996-09-11,1;,TIME
38386,19960911_48010.txt,1996-09-11,1;,TIME
38387,19960911_48030.txt,1996-09-11,1;,TIME
38388,19960911_48050.txt,1996-09-11,1;,TIME
38389,19960911_48070.txt,1996-09-11,1;,TIME
38390,19960911_48090.txt,1996-09-11,1;,TIME
38391,19960911_48110.txt,1996-09-11,1;,TIME
38392,19960822_9331.txt,1996-09-12,1206;,TIME
38393,19960912_48151.txt,1996-09-12,1;,TIME
38394,19960912_48171.txt,1996-09-12,1;,TIME
38395,19960912_48192.txt,1996-09-12,1;,TIME
38396,19960912_48212.txt,1996-09-12,1;,TIME
38397,19960912_48232.txt,1996-09-12,1;,TIME
38398,19960912_48252.txt,1996-09-12,1;,TIME
38399,19960912_48273.txt,1996-09-12,1;,TIME
38400,19960912_48292.txt,1996-09-12,1;,TIME
38401,19960912_48312.txt,1996-09-12,1;,TIME
38402,19960912_48332.txt,1996-09-12,1;,TIME
38403,19960912_48351.txt,1996-09-12,1;,TIME
38404,19960912_48373.txt,1996-09-12,1;,TIME
38405,19960912_48394.txt,1996-09-12,1;,TIME
38406,19960912_48414.txt,1996-09-12,1;,TIME
38407,19960912_48433.txt,1996-09-12,1;,TIME
38408,19960912_48453.txt,1996-09-12,1;,TIME
38409,19960912_48473.txt,1996-09-12,1;,TIME
38410,19960912_48493.txt,1996-09-12,1;,TIME
38411,19960912_48512.txt,1996-09-12,1;,TIME
38412,19960912_48532.txt,1996-09-12,1;,TIME
38413,19960912_48553.txt,1996-09-12,1;,TIME
38414,19960912_48572.txt,1996-09-12,1;,TIME
38415,19960912_48593.txt,1996-09-12,1;,TIME
38416,19960912_48613.txt,1996-09-12,1;,TIME
38417,19960912_48633.txt,1996-09-12,1;,TIME
38418,19960912_48652.txt,1996-09-12,1;,TIME
38419,19960912_48672.txt,1996-09-12,1;,TIME
38420,19960912_48693.txt,1996-09-12,1;,TIME
38421,19960912_48714.txt,1996-09-12,1;,TIME
38422,19960912_48733.txt,1996-09-12,1;240;,TIME
38423,19960912_48754.txt,1996-09-12,1;,TIME
38424,19960912_48774.txt,1996-09-12,1;,TIME
38425,19960912_48793.txt,1996-09-12,1;,TIME
38426,19960912_48813.txt,1996-09-12,1;,TIME
38427,19960912_48834.txt,1996-09-12,1;,TIME
38428,19960912_48854.txt,1996-09-12,1;,TIME
38429,19960912_48873.txt,1996-09-12,1;,TIME
38430,19960912_48893.txt,1996-09-12,1;,TIME
38431,19960912_48916.txt,1996-09-12,1;,TIME
38432,19960912_48936.txt,1996-09-12,1;,TIME
38433,19960912_48955.txt,1996-09-12,1;,TIME
38434,19960912_48976.txt,1996-09-12,1;,TIME
38435,19960912_48996.txt,1996-09-12,1;,TIME
38436,19960912_49016.txt,1996-09-12,1;,TIME
38437,19960912_49036.txt,1996-09-12,1;,TIME
38438,19960912_49056.txt,1996-09-12,1;,TIME
38439,19960912_49076.txt,1996-09-12,1;,TIME
38440,19960912_49095.txt,1996-09-12,1;,TIME
38441,19960912_49096.txt,1996-09-12,1;,TIME
38442,19960912_49116.txt,1996-09-12,1;,TIME
38443,19960912_49136.txt,1996-09-12,1;,TIME
38444,19960912_49156.txt,1996-09-12,1;,TIME
38445,19960912_49175.txt,1996-09-12,1;,TIME
38446,19960912_49195.txt,1996-09-12,1;,TIME
38447,19960912_49215.txt,1996-09-12,1;,TIME
38448,19960912_49234.txt,1996-09-12,1;,TIME
38449,19960912_49254.txt,1996-09-12,1;,TIME
38450,19960912_49275.txt,1996-09-12,1;,TIME
38451,19960912_49296.txt,1996-09-12,1;,TIME
38452,19960912_49315.txt,1996-09-12,1;,TIME
38453,19960912_49335.txt,1996-09-12,1;,TIME
38454,19960912_49355.txt,1996-09-12,1;,TIME
38455,19960912_49375.txt,1996-09-12,1;,TIME
38456,19960912_49394.txt,1996-09-12,1;,TIME
38457,19960912_49414.txt,1996-09-12,1;,TIME
38458,19960912_49434.txt,1996-09-12,1;,TIME
38459,19960912_49453.txt,1996-09-12,1;,TIME
38460,19960912_49473.txt,1996-09-12,1;,TIME
38461,19960912_49493.txt,1996-09-12,1;,TIME
38462,19960912_49513.txt,1996-09-12,1;,TIME
38463,19960912_49532.txt,1996-09-12,1;,TIME
38464,19960912_49552.txt,1996-09-12,1;,TIME
38465,19960912_49572.txt,1996-09-12,1;,TIME
38466,19960912_49612.txt,1996-09-12,1;,TIME
38467,19960912_49632.txt,1996-09-12,1;,TIME
38468,19960912_49653.txt,1996-09-12,1;,TIME
38469,19960912_49672.txt,1996-09-12,1;,TIME
38470,19960912_49693.txt,1996-09-12,1;,TIME
38471,19960912_49713.txt,1996-09-12,1;,TIME
38472,19960912_49733.txt,1996-09-12,1;,TIME
38473,19960912_49752.txt,1996-09-12,1;,TIME
38474,19960912_49772.txt,1996-09-12,1;,TIME
38475,19960912_49792.txt,1996-09-12,1;,TIME
38476,19960912_49811.txt,1996-09-12,1;,TIME
38477,19960912_49831.txt,1996-09-12,1;,TIME
38478,19960912_49851.txt,1996-09-12,1;,TIME
38479,19960912_49871.txt,1996-09-12,1;,TIME
38480,19960912_49890.txt,1996-09-12,1;,TIME
38481,19960912_49905.txt,1996-09-12,1;,TIME
38482,19960912_49912.txt,1996-09-12,1;,TIME
38483,19960912_49932.txt,1996-09-12,1;,TIME
38484,19960912_49952.txt,1996-09-12,1;,TIME
38485,19960912_49971.txt,1996-09-12,1;,TIME
38486,19960912_49992.txt,1996-09-12,1;,TIME
38487,19960912_50012.txt,1996-09-12,1;,TIME
38488,19960912_50032.txt,1996-09-12,1;,TIME
38489,19960912_50052.txt,1996-09-12,1;,TIME
38490,19960912_50075.txt,1996-09-12,1;,TIME
38491,19960912_50099.txt,1996-09-12,1;,TIME
38492,19960912_50120.txt,1996-09-12,1;,TIME
38493,19960912_50144.txt,1996-09-12,1;,TIME
38494,19960912_50166.txt,1996-09-12,1;,TIME
38495,19960912_50190.txt,1996-09-12,1;,TIME
38496,19960912_50211.txt,1996-09-12,1;,TIME
38497,19960912_50231.txt,1996-09-12,1;,TIME
38498,19960912_50251.txt,1996-09-12,1;,TIME
38499,19960912_50271.txt,1996-09-12,1;,TIME
38500,19960912_50291.txt,1996-09-12,1;,TIME
38501,19960912_50311.txt,1996-09-12,1;,TIME
38502,19960912_50331.txt,1996-09-12,1;,TIME
38503,19960912_50351.txt,1996-09-12,1;,TIME
38504,19960912_50371.txt,1996-09-12,1;,TIME
38505,19960912_50391.txt,1996-09-12,1;,TIME
38506,19960912_50411.txt,1996-09-12,1;,TIME
38507,19960912_50430.txt,1996-09-12,1;,TIME
38508,19960912_50431.txt,1996-09-12,1;,TIME
38509,19960912_50451.txt,1996-09-12,1;,TIME
38510,19960912_50471.txt,1996-09-12,1;,TIME
38511,19960912_50491.txt,1996-09-12,1;,TIME
38512,19960912_50512.txt,1996-09-12,1;,TIME
38513,19960912_50532.txt,1996-09-12,1;,TIME
38514,19960912_50552.txt,1996-09-12,1;,TIME
38515,19960912_50571.txt,1996-09-12,1;,TIME
38516,19960912_50572.txt,1996-09-12,1;,TIME
38517,19960912_50592.txt,1996-09-12,1;,TIME
38518,19960912_50612.txt,1996-09-12,1;,TIME
38519,19960912_50633.txt,1996-09-12,1;,TIME
38520,19960912_50653.txt,1996-09-12,1;,TIME
38521,19960912_50673.txt,1996-09-12,1;,TIME
38522,19960912_50693.txt,1996-09-12,1;,TIME
38523,19960912_50713.txt,1996-09-12,1;,TIME
38524,19960912_50733.txt,1996-09-12,1;,TIME
38525,19960912_50753.txt,1996-09-12,1;,TIME
38526,19960912_50773.txt,1996-09-12,1;,TIME
38527,19960912_50793.txt,1996-09-12,1;,TIME
38528,19960912_50813.txt,1996-09-12,1;,TIME
38529,19960912_50833.txt,1996-09-12,1;,TIME
38530,19960912_50854.txt,1996-09-12,1;,TIME
38531,19960912_50873.txt,1996-09-12,1;,TIME
38532,19960912_50875.txt,1996-09-12,1;,TIME
38533,19960912_50895.txt,1996-09-12,1;,TIME
38534,19960912_50915.txt,1996-09-12,1;,TIME
38535,19960912_50935.txt,1996-09-12,1;,TIME
38536,19960912_50955.txt,1996-09-12,1;,TIME
38537,19960912_50975.txt,1996-09-12,1;,TIME
38538,19960912_50995.txt,1996-09-12,1;,TIME
38539,19960912_51015.txt,1996-09-12,1;,TIME
38540,19960912_51036.txt,1996-09-12,1;,TIME
38541,19960912_51056.txt,1996-09-12,1;,TIME
38542,19960912_51076.txt,1996-09-12,1;,TIME
38543,19960912_51096.txt,1996-09-12,1;,TIME
38544,19960912_51116.txt,1996-09-12,1;,TIME
38545,19960912_51136.txt,1996-09-12,1;,TIME
38546,19960912_51156.txt,1996-09-12,1;,TIME
38547,19960912_51176.txt,1996-09-12,1;,TIME
38548,19960912_51196.txt,1996-09-12,1;,TIME
38549,19960912_51216.txt,1996-09-12,1;,TIME
38550,19960913_51251.txt,1996-09-13,1;,TIME
38551,19960913_51271.txt,1996-09-13,1;,TIME
38552,19960913_51291.txt,1996-09-13,1;,TIME
38553,19960913_51311.txt,1996-09-13,1;,TIME
38554,19960913_51332.txt,1996-09-13,1;,TIME
38555,19960913_51352.txt,1996-09-13,1;,TIME
38556,19960913_51372.txt,1996-09-13,1;,TIME
38557,19960913_51392.txt,1996-09-13,1;,TIME
38558,19960913_51416.txt,1996-09-13,1;,TIME
38559,19960913_51442.txt,1996-09-13,1;,TIME
38560,19960913_51469.txt,1996-09-13,1;,TIME
38561,19960913_51498.txt,1996-09-13,1;,TIME
38562,19960913_51523.txt,1996-09-13,1;,TIME
38563,19960913_51549.txt,1996-09-13,1;,TIME
38564,19960913_51576.txt,1996-09-13,1;,TIME
38565,19960913_51581.txt,1996-09-13,1;,TIME
38566,19960913_51606.txt,1996-09-13,1;,TIME
38567,19960913_51632.txt,1996-09-13,1;,TIME
38568,19960913_51653.txt,1996-09-13,1;,TIME
38569,19960913_51676.txt,1996-09-13,1;,TIME
38570,19960913_51696.txt,1996-09-13,1;,TIME
38571,19960913_51716.txt,1996-09-13,1;,TIME
38572,19960913_51735.txt,1996-09-13,1;,TIME
38573,19960913_51755.txt,1996-09-13,1;,TIME
38574,19960913_51775.txt,1996-09-13,1;,TIME
38575,19960913_51795.txt,1996-09-13,1;,TIME
38576,19960913_51814.txt,1996-09-13,1;,TIME
38577,19960913_51834.txt,1996-09-13,1;,TIME
38578,19960913_51854.txt,1996-09-13,1;,TIME
38579,19960913_51874.txt,1996-09-13,1;,TIME
38580,19960913_51893.txt,1996-09-13,1;,TIME
38581,19960913_51913.txt,1996-09-13,1;,TIME
38582,19960913_51933.txt,1996-09-13,1;,TIME
38583,19960913_51952.txt,1996-09-13,1;,TIME
38584,19960913_51972.txt,1996-09-13,1;,TIME
38585,19960913_51992.txt,1996-09-13,1;,TIME
38586,19960913_52013.txt,1996-09-13,1;,TIME
38587,19960913_52032.txt,1996-09-13,1;,TIME
38588,19960913_52052.txt,1996-09-13,1;,TIME
38589,19960913_52072.txt,1996-09-13,1;,TIME
38590,19960913_52092.txt,1996-09-13,1;,TIME
38591,19960913_52111.txt,1996-09-13,1;,TIME
38592,19960913_52131.txt,1996-09-13,1;,TIME
38593,19960913_52151.txt,1996-09-13,1;,TIME
38594,19960913_52170.txt,1996-09-13,1;,TIME
38595,19960913_52191.txt,1996-09-13,1;,TIME
38596,19960913_52211.txt,1996-09-13,1;,TIME
38597,19960913_52231.txt,1996-09-13,1;,TIME
38598,19960913_52250.txt,1996-09-13,1;,TIME
38599,19960913_52270.txt,1996-09-13,1;,TIME
38600,19960913_52290.txt,1996-09-13,1;,TIME
38601,19960913_52310.txt,1996-09-13,1;,TIME
38602,19960913_52329.txt,1996-09-13,1;,TIME
38603,19960913_52350.txt,1996-09-13,1;,TIME
38604,19960913_52370.txt,1996-09-13,1;,TIME
38605,19960913_52389.txt,1996-09-13,1;,TIME
38606,19960913_52410.txt,1996-09-13,1;,TIME
38607,19960913_52430.txt,1996-09-13,1;,TIME
38608,19960913_52450.txt,1996-09-13,1;,TIME
38609,19960913_52469.txt,1996-09-13,1;,TIME
38610,19960913_52489.txt,1996-09-13,1;,TIME
38611,19960913_52510.txt,1996-09-13,1;,TIME
38612,19960913_52530.txt,1996-09-13,1;,TIME
38613,19960913_52549.txt,1996-09-13,1;,TIME
38614,19960913_52570.txt,1996-09-13,1;,TIME
38615,19960913_52590.txt,1996-09-13,1;,TIME
38616,19960913_52610.txt,1996-09-13,1;,TIME
38617,19960913_52630.txt,1996-09-13,1;,TIME
38618,19960913_52650.txt,1996-09-13,1;,TIME
38619,19960913_52670.txt,1996-09-13,1;,TIME
38620,19960913_52690.txt,1996-09-13,1;,TIME
38621,19960913_52710.txt,1996-09-13,1;,TIME
38622,19960913_52730.txt,1996-09-13,1;,TIME
38623,19960913_52750.txt,1996-09-13,1;,TIME
38624,19960913_52770.txt,1996-09-13,1;,TIME
38625,19960913_52790.txt,1996-09-13,1;,TIME
38626,19960913_52810.txt,1996-09-13,1;,TIME
38627,19960913_52830.txt,1996-09-13,1;,TIME
38628,19960913_52850.txt,1996-09-13,1;,TIME
38629,19960913_52870.txt,1996-09-13,1;,TIME
38630,19960913_52890.txt,1996-09-13,1;,TIME
38631,19960913_52910.txt,1996-09-13,1;,TIME
38632,19960913_52930.txt,1996-09-13,1;,TIME
38633,19960913_52950.txt,1996-09-13,1;,TIME
38634,19960913_52970.txt,1996-09-13,1;,TIME
38635,19960913_52990.txt,1996-09-13,1;,TIME
38636,19960913_53010.txt,1996-09-13,1;,TIME
38637,19960913_53031.txt,1996-09-13,1;,TIME
38638,19960913_53052.txt,1996-09-13,1;,TIME
38639,19960913_53072.txt,1996-09-13,1;,TIME
38640,19960913_53092.txt,1996-09-13,1;,TIME
38641,19960913_53112.txt,1996-09-13,1;,TIME
38642,19960913_53132.txt,1996-09-13,1;,TIME
38643,19960913_53154.txt,1996-09-13,1;,TIME
38644,19960913_53174.txt,1996-09-13,1;,TIME
38645,19960913_53194.txt,1996-09-13,1;,TIME
38646,19960913_53214.txt,1996-09-13,1;,TIME
38647,19960913_53234.txt,1996-09-13,1;,TIME
38648,19960913_53254.txt,1996-09-13,1;,TIME
38649,19960913_53274.txt,1996-09-13,1;,TIME
38650,19960913_53294.txt,1996-09-13,1;,TIME
38651,19960913_53314.txt,1996-09-13,1;,TIME
38652,19960913_53334.txt,1996-09-13,1;,TIME
38653,19960913_53353.txt,1996-09-13,1;,TIME
38654,19960913_53354.txt,1996-09-13,1;,TIME
38655,19960913_53375.txt,1996-09-13,1;,TIME
38656,19960913_53395.txt,1996-09-13,1;,TIME
38657,19960913_53415.txt,1996-09-13,1;,TIME
38658,19960913_53435.txt,1996-09-13,1;,TIME
38659,19960913_53455.txt,1996-09-13,1;,TIME
38660,19960913_53475.txt,1996-09-13,1;,TIME
38661,19960913_53495.txt,1996-09-13,1;,TIME
38662,19960913_53516.txt,1996-09-13,1;,TIME
38663,19960913_53536.txt,1996-09-13,1;,TIME
38664,19960913_53556.txt,1996-09-13,1;,TIME
38665,19960913_53576.txt,1996-09-13,1;,TIME
38666,19960913_53596.txt,1996-09-13,1;,TIME
38667,19960913_53616.txt,1996-09-13,1;,TIME
38668,19960913_53636.txt,1996-09-13,1;,TIME
38669,19960913_53656.txt,1996-09-13,1;,TIME
38670,19960913_53676.txt,1996-09-13,1;,TIME
38671,19960913_53696.txt,1996-09-13,1;,TIME
38672,19960913_53716.txt,1996-09-13,1;,TIME
38673,19960913_53737.txt,1996-09-13,1;,TIME
38674,19960913_53757.txt,1996-09-13,1;,TIME
38675,19960913_53777.txt,1996-09-13,1;,TIME
38676,19960913_53797.txt,1996-09-13,1;,TIME
38677,19960922_69233.txt,1996-09-13,1106;,TIME
38678,19961001_89281.txt,1996-09-13,305;,TIME
38679,19960822_8931.txt,1996-09-14,2514;,TIME
38680,19960914_53842.txt,1996-09-14,1;,TIME
38681,19960914_53866.txt,1996-09-14,1;,TIME
38682,19960914_53886.txt,1996-09-14,1;,TIME
38683,19960914_53906.txt,1996-09-14,1;,TIME
38684,19960914_53926.txt,1996-09-14,1;,TIME
38685,19960914_53946.txt,1996-09-14,1;,TIME
38686,19960914_53966.txt,1996-09-14,1;,TIME
38687,19960914_53985.txt,1996-09-14,1;,TIME
38688,19960914_54005.txt,1996-09-14,1;,TIME
38689,19960914_54025.txt,1996-09-14,1;,TIME
38690,19960914_54045.txt,1996-09-14,1;,TIME
38691,19960914_54065.txt,1996-09-14,1;,TIME
38692,19960914_54085.txt,1996-09-14,1;,TIME
38693,19960914_54105.txt,1996-09-14,1;,TIME
38694,19960914_54125.txt,1996-09-14,1;,TIME
38695,19960914_54145.txt,1996-09-14,1;,TIME
38696,19960914_54166.txt,1996-09-14,1;,TIME
38697,19960914_54186.txt,1996-09-14,1;,TIME
38698,19960914_54206.txt,1996-09-14,1;,TIME
38699,19960914_54226.txt,1996-09-14,1;,TIME
38700,19961018_126775.txt,1996-09-14,468;,TIME
38701,19960915_54251.txt,1996-09-15,1;,TIME
38702,19960915_54271.txt,1996-09-15,1;,TIME
38703,19960915_54299.txt,1996-09-15,1;,TIME
38704,19960915_54327.txt,1996-09-15,1;,TIME
38705,19960915_54347.txt,1996-09-15,1;,TIME
38706,19960915_54367.txt,1996-09-15,1;,TIME
38707,19960915_54387.txt,1996-09-15,1;,TIME
38708,19960915_54407.txt,1996-09-15,1;,TIME
38709,19960915_54427.txt,1996-09-15,1;,TIME
38710,19960915_54447.txt,1996-09-15,1;,TIME
38711,19960915_54466.txt,1996-09-15,1;,TIME
38712,19960915_54486.txt,1996-09-15,1;,TIME
38713,19960915_54506.txt,1996-09-15,1;,TIME
38714,19960915_54526.txt,1996-09-15,1;,TIME
38715,19960915_54546.txt,1996-09-15,1;,TIME
38716,19960915_54566.txt,1996-09-15,1;,TIME
38717,19960915_54586.txt,1996-09-15,1;,TIME
38718,19960915_54606.txt,1996-09-15,1;,TIME
38719,19960915_54626.txt,1996-09-15,1;,TIME
38720,19960915_54647.txt,1996-09-15,1;,TIME
38721,19960915_54667.txt,1996-09-15,1;,TIME
38722,19960915_54687.txt,1996-09-15,1;,TIME
38723,19960915_54707.txt,1996-09-15,1;,TIME
38724,19960915_54727.txt,1996-09-15,1;,TIME
38725,19960915_54747.txt,1996-09-15,1;,TIME
38726,19960915_54767.txt,1996-09-15,1;,TIME
38727,19960903_28915.txt,1996-09-16,164;,TIME
38728,19960913_53353.txt,1996-09-16,2482;,TIME
38729,19960916_54797.txt,1996-09-16,1;,TIME
38730,19960916_54817.txt,1996-09-16,1;,TIME
38731,19960916_54837.txt,1996-09-16,1;,TIME
38732,19960916_54857.txt,1996-09-16,1;,TIME
38733,19960916_54877.txt,1996-09-16,1;,TIME
38734,19960916_54897.txt,1996-09-16,1;,TIME
38735,19960916_54917.txt,1996-09-16,1;,TIME
38736,19960916_54937.txt,1996-09-16,1;,TIME
38737,19960916_54957.txt,1996-09-16,1;,TIME
38738,19960916_54977.txt,1996-09-16,1;,TIME
38739,19960916_54997.txt,1996-09-16,1;,TIME
38740,19960916_55017.txt,1996-09-16,1;,TIME
38741,19960916_55037.txt,1996-09-16,1;,TIME
